D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_284.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_284.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_284.jpg, 0, 0, 0, 8.020171E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_384.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_384.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_384.jpg, 0, 0, 0, 8.026612E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_485.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_485.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_485.jpg, 0, 0, 0, 8.071295E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_585.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_585.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_585.jpg, 0, 0, 0, 8.078545E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_689.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_689.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_689.jpg, 0, 0, 0, 8.086352E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_790.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_790.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_790.jpg, 0, 0, 0, 8.048455E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_893.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_893.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_893.jpg, 0, 0, 0, 8.054456E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_01_997.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_01_997.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_01_997.jpg, 0, 0, 0, 8.122138E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_100.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_100.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_100.jpg, 0, 0, 0, 8.011462E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_199.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_199.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_199.jpg, 0, 0, 0, 7.999395E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_302.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_302.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_302.jpg, 0, 0, 0, 8.14693E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_405.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_405.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_405.jpg, 0, 0, 0, 8.016384E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_509.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_509.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_509.jpg, 0, 0, 0, 8.000813E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_613.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_613.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_613.jpg, 0, 0, 0, 8.006229E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_716.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_716.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_716.jpg, 0, 0, 0, 8.010585E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_02_816.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_02_816.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_02_816.jpg, 0, 0, 0, 8.021188E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_07_764.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_07_764.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_07_764.jpg, 0, 0, 0, 8.012312E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_07_868.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_07_868.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_07_868.jpg, 0, 0, 0, 8.012246E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_07_968.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_07_968.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_07_968.jpg, 0, 0, 0, 8.015605E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_08_069.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_08_069.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_08_069.jpg, 0, 0, 0, 8.019759E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_08_173.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_08_173.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_08_173.jpg, 0, 0, 0, 8.056838E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_08_273.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_08_273.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_08_273.jpg, 0, 0, 0, 8.063299E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_08_374.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_08_374.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_08_374.jpg, 0, 0, 0, 8.076904E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_08_475.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_08_475.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_08_475.jpg, 0, 0, 0, 8.043515E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_25_08_575.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_25_08_575.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_25_08_575.jpg, 0, 0, 0, 8.1067E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_19_111.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_19_111.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_19_111.jpg, 0, 0, 0, 7.761135E-05
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_24_599.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_24_599.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_24_599.jpg, 0, 1, 0, 3.942484
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_24_699.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_24_699.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_24_699.jpg, 0, 0.7158422, 0, 4.870825
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_24_800.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_24_800.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_24_800.jpg, 0, 0.4086461, 0, 5.384984
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_24_907.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_24_907.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_24_907.jpg, 0, 0.06648321, 0, 5.581954
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_008.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_008.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_008.jpg, 0, 0, 0, 5.529417
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_109.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_109.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_109.jpg, 0, 0, 0, 5.473937
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_213.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_213.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_213.jpg, -0.2897655, 0, 0, 5.402735
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_319.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_319.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_319.jpg, -0.5831574, 0, 0, 5.299282
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_422.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_422.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_422.jpg, -0.3231888, 0, 0, 5.253542
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_523.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_523.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_523.jpg, -0.02781239, 0, 0, 5.198308
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_624.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_624.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_624.jpg, 0, 0, 0, 5.133806
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_725.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_725.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_725.jpg, 0, 0, 0, 5.082281
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_825.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_825.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_825.jpg, 0, 0.1513542, 0, 5.089925
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_25_928.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_25_928.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_25_928.jpg, 0, 0.4486653, 0, 5.438801
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_030.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_030.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_030.jpg, 0, 0.1708611, 0, 5.735519
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_130.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_130.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_130.jpg, -0.1337547, 0, 0, 5.698942
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_232.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_232.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_232.jpg, -0.4406031, 0, 0, 5.607626
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_335.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_335.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_335.jpg, -0.179376, 0, 0, 5.55371
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_437.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_437.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_437.jpg, 0, 0, 0, 5.492386
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_540.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_540.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_540.jpg, 0, 0.2646102, 0, 5.62856
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_641.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_641.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_641.jpg, 0, 0.5642742, 0, 6.113206
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_741.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_741.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_741.jpg, 0, 0.8679831, 0, 6.959531
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_844.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_844.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_844.jpg, 0, 1, 0, 8.314075
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_26_945.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_26_945.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_26_945.jpg, 0, 1, 0, 9.437584
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_045.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_045.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_045.jpg, -0.3002631, 1, 0, 10.52264
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_145.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_145.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_145.jpg, -0.4046158, 1, 0, 11.65486
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_246.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_246.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_246.jpg, -0.1037739, 1, 0, 12.58394
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_347.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_347.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_347.jpg, -0.1452411, 1, 0, 13.65775
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_448.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_448.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_448.jpg, -0.3173466, 1, 0, 14.7594
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_549.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_549.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_549.jpg, -0.01425814, 1, 0, 15.73123
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_651.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_651.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_651.jpg, -0.112236, 1, 0, 16.9204
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_751.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_751.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_751.jpg, -0.3564512, 1, 0, 17.75178
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_854.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_854.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_854.jpg, -0.05609394, 1, 0, 18.93915
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_27_956.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_27_956.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_27_956.jpg, -0.0836388, 1, 0, 19.81556
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_057.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_057.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_057.jpg, -0.3840972, 1, 0, 20.8705
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_158.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_158.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_158.jpg, -0.6162177, 1, 0, 21.61142
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_258.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_258.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_258.jpg, -0.3148206, 1, 0, 22.63234
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_361.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_361.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_361.jpg, -0.533225, 1, 0, 23.5683
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_461.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_461.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_461.jpg, -0.8353622, 1, 0, 24.30777
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_564.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_564.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_564.jpg, -0.5768872, 0.8391415, 0, 25.31554
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_667.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_667.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_667.jpg, -0.2775179, 0.5397721, 0, 25.94188
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_768.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_768.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_768.jpg, 0, 0.5164141, 0, 26.20467
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_870.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_870.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_870.jpg, 0.0108012, 0.8220826, 0, 26.7275
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_28_973.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_28_973.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_28_973.jpg, 0.3108885, 1, 0, 27.52942
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_29_076.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_29_076.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_29_076.jpg, 0.5370267, 1, 0, 28.22854
D:\Self Driving Car Course\Self Driving Car Simulator\IMG\center_2021_02_21_12_26_29_179.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\left_2021_02_21_12_26_29_179.jpg, D:\Self Driving Car Course\Self Driving Car Simulator\IMG\right_2021_02_21_12_26_29_179.jpg, 0.2363694, 1, 0, 29.11891
